Subset,Label,Video Name,Frame Number,Timestamp (s),Image Path,Preprocessed Image
train,Adult Content,thanhqb_1997_7326227149722045704,2460,59.92885955262192,extracted_frames\train\Adult Content\thanhqb_1997_7326227149722045704_frame_2460.jpg,[0.17254902 0.11764706 0.1254902  ... 0.30588235 0.32941176 0.40784314]
train,Adult Content,thanhson_009_7203176695333932314,0,0.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_0.jpg,[0.77254902 0.70588235 0.78823529 ... 0.21960784 0.09411765 0.18823529]
train,Adult Content,thanhson_009_7203176695333932314,708,12.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_708.jpg,[0.7372549  0.0745098  0.52156863 ... 0.3372549  0.2        0.25490196]
train,Adult Content,thanhson_009_7203176695333932314,1416,24.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_1416.jpg,[0.90588235 0.21960784 0.62352941 ... 0.7372549  0.17254902 0.61176471]
train,Adult Content,thanhson_009_7203176695333932314,2124,36.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_2124.jpg,[0.91372549 0.78431373 0.84705882 ... 0.16862745 0.0627451  0.07843137]
train,Adult Content,thanhson_009_7203176695333932314,2832,48.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_2832.jpg,[0.78823529 0.59607843 0.72156863 ... 0.30588235 0.1254902  0.21176471]
train,Adult Content,thanhson_009_7203176695333932314,3540,60.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_3540.jpg,[0.93333333 0.8        0.89411765 ... 0.29411765 0.12156863 0.17254902]
train,Adult Content,thanhson_009_7203176695333932314,4248,72.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_4248.jpg,[0.46666667 0.0627451  0.17254902 ... 0.94117647 0.34509804 0.36862745]
train,Adult Content,thanhson_009_7203176695333932314,4956,84.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_4956.jpg,[0.42352941 0.08235294 0.19215686 ... 0.66666667 0.35686275 0.43137255]
train,Adult Content,thanhson_009_7203176695333932314,5664,96.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_5664.jpg,[0.29019608 0.38431373 0.76078431 ... 0.11764706 0.02352941 0.05490196]
train,Adult Content,thanhson_009_7203176695333932314,6372,108.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_6372.jpg,[0.21568627 0.10980392 0.17254902 ... 0.04705882 0.01568627 0.05490196]
train,Adult Content,thanhson_009_7203176695333932314,7080,120.0,extracted_frames\train\Adult Content\thanhson_009_7203176695333932314_frame_7080.jpg,[0.23137255 0.18431373 0.37254902 ... 0.17254902 0.01568627 0.0627451 ]
train,Adult Content,thanhtrang96hy_7374364039503219975,0,0.0,extracted_frames\train\Adult Content\thanhtrang96hy_7374364039503219975_frame_0.jpg,[0.42352941 0.30196078 0.26666667 ... 0.61568627 0.63137255 0.74509804]
train,Adult Content,thanhtrang96hy_7374364039503219975,360,12.0,extracted_frames\train\Adult Content\thanhtrang96hy_7374364039503219975_frame_360.jpg,[0.27058824 0.22352941 0.20784314 ... 0.4745098  0.25882353 0.29019608]
train,Adult Content,thanhxuankpop_7304618447269334279,0,0.0,extracted_frames\train\Adult Content\thanhxuankpop_7304618447269334279_frame_0.jpg,[0.20784314 0.2627451  0.34509804 ... 0.31764706 0.25490196 0.22745098]
train,Adult Content,thanhxuankpop_7304618447269334279,360,12.0,extracted_frames\train\Adult Content\thanhxuankpop_7304618447269334279_frame_360.jpg,[0.16470588 0.15686275 0.20392157 ... 0.30588235 0.30196078 0.49803922]
train,Adult Content,thaomui2001_7253733242824559874,0,0.0,extracted_frames\train\Adult Content\thaomui2001_7253733242824559874_frame_0.jpg,[0.69411765 0.62745098 0.63921569 ... 0.61960784 0.68627451 0.76078431]
train,Adult Content,thaomui2001_7253733242824559874,360,12.0,extracted_frames\train\Adult Content\thaomui2001_7253733242824559874_frame_360.jpg,[0.50980392 0.5254902  0.6        ... 0.56470588 0.61960784 0.70980392]
train,Adult Content,thegioigaixinhh77_7250484165383113986,0,0.0,extracted_frames\train\Adult Content\thegioigaixinhh77_7250484165383113986_frame_0.jpg,[0.03921569 0.03137255 0.00784314 ... 0.7254902  0.8        0.94509804]
train,Adult Content,thegioigaixinhh77_7250484165383113986,360,12.0,extracted_frames\train\Adult Content\thegioigaixinhh77_7250484165383113986_frame_360.jpg,[0.0627451  0.03921569 0.01960784 ... 0.73333333 0.84705882 0.96862745]
train,Adult Content,thegioinamvuongofficial_7342403547314638088,0,0.0,extracted_frames\train\Adult Content\thegioinamvuongofficial_7342403547314638088_frame_0.jpg,[0.38431373 0.41176471 0.54117647 ... 0.1372549  0.43137255 0.7372549 ]
train,Adult Content,thegioinamvuongofficial_7342403547314638088,348,12.0,extracted_frames\train\Adult Content\thegioinamvuongofficial_7342403547314638088_frame_348.jpg,[0.6        0.63921569 0.66666667 ... 0.70196078 0.78823529 0.80784314]
train,Adult Content,thereallunamoon_7313322609079356715,0,0.0,extracted_frames\train\Adult Content\thereallunamoon_7313322609079356715_frame_0.jpg,[0.00784314 0.00784314 0.00784314 ... 0.00784314 0.00392157 0.01960784]
train,Adult Content,thereallunamoon_7313322609079356715,359,11.978645311978646,extracted_frames\train\Adult Content\thereallunamoon_7313322609079356715_frame_359.jpg,[0.00392157 0.         0.03921569 ... 0.         0.         0.01568627]
train,Adult Content,thguo.2901_7374987159339666696,0,0.0,extracted_frames\train\Adult Content\thguo.2901_7374987159339666696_frame_0.jpg,[0.43529412 0.48627451 0.57254902 ... 0.89803922 0.89411765 0.90196078]
train,Adult Content,thguo.2901_7374987159339666696,360,12.0,extracted_frames\train\Adult Content\thguo.2901_7374987159339666696_frame_360.jpg,[0.41960784 0.49411765 0.57647059 ... 0.92156863 0.88627451 0.89803922]
train,Adult Content,thichbuoihaydao2005_7155821854995893531,0,0.0,extracted_frames\train\Adult Content\thichbuoihaydao2005_7155821854995893531_frame_0.jpg,[0.38039216 0.38431373 0.34509804 ... 0.50196078 0.56862745 0.6745098 ]
train,Adult Content,thichbuoihaydao2005_7155821854995893531,349,11.98019877675841,extracted_frames\train\Adult Content\thichbuoihaydao2005_7155821854995893531_frame_349.jpg,[0.96078431 0.96470588 0.94901961 ... 0.25882353 0.35294118 0.47058824]
train,Adult Content,thichbuoihaydao2005_7169177974766308635,0,0.0,extracted_frames\train\Adult Content\thichbuoihaydao2005_7169177974766308635_frame_0.jpg,[0.80784314 0.74901961 0.68627451 ... 0.45098039 0.47843137 0.57647059]
train,Adult Content,thichdibarclub_7253048976629337349,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_0.jpg,[0.02745098 0.1372549  0.20392157 ... 0.03921569 0.18039216 0.21568627]
train,Adult Content,thichdibarclub_7253048976629337349,360,12.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_360.jpg,[0.3372549  0.52156863 0.62745098 ... 0.08235294 0.0627451  0.07058824]
train,Adult Content,thichdibarclub_7253048976629337349,720,24.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_720.jpg,[0.59607843 0.58823529 0.58823529 ... 0.18823529 0.35294118 0.37254902]
train,Adult Content,thichdibarclub_7253048976629337349,1080,36.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_1080.jpg,[0.5372549  0.30196078 0.23921569 ... 0.82352941 0.72941176 0.61960784]
train,Adult Content,thichdibarclub_7253048976629337349,1440,48.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_1440.jpg,[0.66666667 0.4745098  0.55294118 ... 0.30196078 0.20392157 0.19607843]
train,Adult Content,thichdibarclub_7253048976629337349,1800,60.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_1800.jpg,[0.45490196 0.6        0.65490196 ... 0.79607843 0.80784314 0.61568627]
train,Adult Content,thichdibarclub_7253048976629337349,2160,72.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_2160.jpg,[0.29019608 0.03529412 0.11764706 ... 0.3372549  0.07058824 0.16862745]
train,Adult Content,thichdibarclub_7253048976629337349,2520,84.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_2520.jpg,[0.74509804 0.10196078 0.40392157 ... 0.80784314 0.42352941 0.44705882]
train,Adult Content,thichdibarclub_7253048976629337349,2880,96.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_2880.jpg,[0.2745098  0.11372549 0.14117647 ... 0.36078431 0.22745098 0.25098039]
train,Adult Content,thichdibarclub_7253048976629337349,3240,108.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_3240.jpg,[0.54117647 0.20392157 0.25098039 ... 0.89019608 0.52941176 0.60392157]
train,Adult Content,thichdibarclub_7253048976629337349,3600,120.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_3600.jpg,[0.4627451  0.05098039 0.10196078 ... 0.85882353 0.49411765 0.57647059]
train,Adult Content,thichdibarclub_7253048976629337349,3960,132.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_3960.jpg,[0.45098039 0.14117647 0.43137255 ... 0.97647059 0.6        0.74509804]
train,Adult Content,thichdibarclub_7253048976629337349,4320,144.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_4320.jpg,[0.60784314 0.23529412 0.34117647 ... 0.96078431 0.65098039 0.68627451]
train,Adult Content,thichdibarclub_7253048976629337349,4680,156.0,extracted_frames\train\Adult Content\thichdibarclub_7253048976629337349_frame_4680.jpg,[0.31764706 0.10980392 0.14509804 ... 0.94509804 0.63529412 0.70980392]
train,Adult Content,thichdibarclub_7255938871366667526,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7255938871366667526_frame_0.jpg,[0.12941176 0.08235294 0.0745098  ... 0.2        0.0745098  0.07058824]
train,Adult Content,thichdibarclub_7255938871366667526,348,12.0,extracted_frames\train\Adult Content\thichdibarclub_7255938871366667526_frame_348.jpg,[0.19215686 0.11372549 0.04313725 ... 0.13333333 0.08627451 0.07058824]
train,Adult Content,thichdibarclub_7257263094106164486,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_0.jpg,[0.50588235 0.44313725 0.37254902 ... 0.35294118 0.22745098 0.23137255]
train,Adult Content,thichdibarclub_7257263094106164486,299,11.96668156424581,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_299.jpg,[0.43529412 0.18039216 0.24313725 ... 0.05882353 0.         0.01568627]
train,Adult Content,thichdibarclub_7257263094106164486,598,23.93336312849162,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_598.jpg,[0.73333333 0.41176471 0.50196078 ... 0.70588235 0.44313725 0.55686275]
train,Adult Content,thichdibarclub_7257263094106164486,897,35.90004469273743,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_897.jpg,[0.76862745 0.28627451 0.38431373 ... 0.31372549 0.04705882 0.11372549]
train,Adult Content,thichdibarclub_7257263094106164486,1196,47.86672625698324,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_1196.jpg,[0.3254902  0.04705882 0.17647059 ... 0.20784314 0.01960784 0.12156863]
train,Adult Content,thichdibarclub_7257263094106164486,1495,59.83340782122905,extracted_frames\train\Adult Content\thichdibarclub_7257263094106164486_frame_1495.jpg,[0.58039216 0.29803922 0.34901961 ... 0.3372549  0.06666667 0.11764706]
train,Adult Content,thichdibarclub_7257412507441073414,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_0.jpg,[0.76078431 0.56862745 0.52941176 ... 0.69803922 0.54901961 0.54901961]
train,Adult Content,thichdibarclub_7257412507441073414,360,12.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_360.jpg,[0.35686275 0.21960784 0.20392157 ... 0.68235294 0.58431373 0.54509804]
train,Adult Content,thichdibarclub_7257412507441073414,720,24.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_720.jpg,[0.40784314 0.21176471 0.17647059 ... 0.67843137 0.37254902 0.49411765]
train,Adult Content,thichdibarclub_7257412507441073414,1080,36.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_1080.jpg,[0.70196078 0.02352941 0.37647059 ... 0.71372549 0.24313725 0.4       ]
train,Adult Content,thichdibarclub_7257412507441073414,1440,48.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_1440.jpg,[0.58823529 0.47843137 0.45490196 ... 0.55686275 0.22352941 0.23921569]
train,Adult Content,thichdibarclub_7257412507441073414,1800,60.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_1800.jpg,[0.47058824 0.32941176 0.30588235 ... 0.82352941 0.48627451 0.50980392]
train,Adult Content,thichdibarclub_7257412507441073414,2160,72.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_2160.jpg,[0.5372549  0.40784314 0.33333333 ... 0.56862745 0.49019608 0.39215686]
train,Adult Content,thichdibarclub_7257412507441073414,2520,84.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_2520.jpg,[0.69803922 0.57647059 0.60392157 ... 0.31372549 0.2745098  0.20784314]
train,Adult Content,thichdibarclub_7257412507441073414,2880,96.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_2880.jpg,[0.53333333 0.25098039 0.34117647 ... 0.60392157 0.28235294 0.57647059]
train,Adult Content,thichdibarclub_7257412507441073414,3240,108.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_3240.jpg,[0.34117647 0.15294118 0.23137255 ... 0.47843137 0.20392157 0.56078431]
train,Adult Content,thichdibarclub_7257412507441073414,3600,120.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_3600.jpg,[0.43137255 0.09019608 0.43529412 ... 0.31764706 0.05882353 0.34117647]
train,Adult Content,thichdibarclub_7257412507441073414,3960,132.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_3960.jpg,[0.44705882 0.00784314 0.29019608 ... 0.5372549  0.05098039 0.30588235]
train,Adult Content,thichdibarclub_7257412507441073414,4320,144.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_4320.jpg,[0.50196078 0.14901961 0.26666667 ... 0.43921569 0.         0.26666667]
train,Adult Content,thichdibarclub_7257412507441073414,4680,156.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_4680.jpg,[0.40392157 0.02745098 0.29803922 ... 0.5372549  0.         0.35686275]
train,Adult Content,thichdibarclub_7257412507441073414,5040,168.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_5040.jpg,[0.4        0.16862745 0.09411765 ... 0.34509804 0.         0.21176471]
train,Adult Content,thichdibarclub_7257412507441073414,5400,180.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_5400.jpg,[0.45882353 0.54509804 0.61568627 ... 0.11372549 0.23921569 0.29019608]
train,Adult Content,thichdibarclub_7257412507441073414,5760,192.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_5760.jpg,[0.70588235 0.75686275 0.84705882 ... 0.91372549 0.95686275 0.94901961]
train,Adult Content,thichdibarclub_7257412507441073414,6120,204.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_6120.jpg,[0.25882353 0.17254902 0.37647059 ... 0.50196078 0.60784314 0.6627451 ]
train,Adult Content,thichdibarclub_7257412507441073414,6480,216.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_6480.jpg,[0.28235294 0.30588235 0.30980392 ... 0.21176471 0.29019608 0.27058824]
train,Adult Content,thichdibarclub_7257412507441073414,6840,228.0,extracted_frames\train\Adult Content\thichdibarclub_7257412507441073414_frame_6840.jpg,[0.92156863 0.43921569 0.50980392 ... 0.14117647 0.         0.04705882]
train,Adult Content,thichdibarclub_7257798160536341765,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_0.jpg,[0.23137255 0.07058824 0.19607843 ... 0.12941176 0.05490196 0.09019608]
train,Adult Content,thichdibarclub_7257798160536341765,357,11.99008947006194,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_357.jpg,[0.23529412 0.09411765 0.14117647 ... 0.16862745 0.04705882 0.05098039]
train,Adult Content,thichdibarclub_7257798160536341765,714,23.98017894012388,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_714.jpg,[0.20392157 0.07058824 0.11372549 ... 0.65098039 0.4745098  0.88627451]
train,Adult Content,thichdibarclub_7257798160536341765,1071,35.970268410185824,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_1071.jpg,[0.3254902  0.07058824 0.16862745 ... 0.96078431 0.9254902  0.61960784]
train,Adult Content,thichdibarclub_7257798160536341765,1428,47.96035788024776,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_1428.jpg,[0.3372549  0.05882353 0.16470588 ... 0.41176471 0.15686275 0.04705882]
train,Adult Content,thichdibarclub_7257798160536341765,1785,59.9504473503097,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_1785.jpg,[0.41568627 0.01176471 0.10588235 ... 0.61960784 0.41176471 0.4627451 ]
train,Adult Content,thichdibarclub_7257798160536341765,2142,71.94053682037165,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_2142.jpg,[0.92941176 0.         0.43137255 ... 0.21568627 0.04313725 0.04705882]
train,Adult Content,thichdibarclub_7257798160536341765,2499,83.93062629043358,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_2499.jpg,[0.64705882 0.03921569 0.00392157 ... 0.20784314 0.04705882 0.03529412]
train,Adult Content,thichdibarclub_7257798160536341765,2856,95.92071576049553,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_2856.jpg,[0.25490196 0.07058824 0.10196078 ... 0.15294118 0.01176471 0.06666667]
train,Adult Content,thichdibarclub_7257798160536341765,3213,107.91080523055749,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_3213.jpg,[0.42352941 0.05098039 0.22745098 ... 0.69019608 0.67843137 0.09019608]
train,Adult Content,thichdibarclub_7257798160536341765,3570,119.9008947006194,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_3570.jpg,[0.31764706 0.04313725 0.13333333 ... 0.38823529 0.12941176 0.13333333]
train,Adult Content,thichdibarclub_7257798160536341765,3927,131.89098417068135,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_3927.jpg,[0.29019608 0.0627451  0.17254902 ... 0.34117647 0.09411765 0.17254902]
train,Adult Content,thichdibarclub_7257798160536341765,4284,143.8810736407433,extracted_frames\train\Adult Content\thichdibarclub_7257798160536341765_frame_4284.jpg,[0.5254902  0.27058824 0.0627451  ... 0.30980392 0.03921569 0.10980392]
train,Adult Content,thichdibarclub_7257997080776445189,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7257997080776445189_frame_0.jpg,[0.85098039 0.03137255 0.53333333 ... 0.16470588 0.06666667 0.19607843]
train,Adult Content,thichdibarclub_7257997080776445189,360,12.0,extracted_frames\train\Adult Content\thichdibarclub_7257997080776445189_frame_360.jpg,[0.78823529 0.16078431 0.44313725 ... 0.60784314 0.44313725 0.56470588]
train,Adult Content,thichdibarclub_7257997080776445189,720,24.0,extracted_frames\train\Adult Content\thichdibarclub_7257997080776445189_frame_720.jpg,[0.6627451  0.00392157 0.29803922 ... 0.37254902 0.24705882 0.38431373]
train,Adult Content,thichdibarclub_7257997080776445189,1080,36.0,extracted_frames\train\Adult Content\thichdibarclub_7257997080776445189_frame_1080.jpg,[0.84313725 0.54117647 0.70980392 ... 0.75294118 0.47058824 0.55686275]
train,Adult Content,thichdibarclub_7257997080776445189,1440,48.0,extracted_frames\train\Adult Content\thichdibarclub_7257997080776445189_frame_1440.jpg,[0.81568627 0.10196078 0.39215686 ... 0.94901961 0.44705882 0.30980392]
train,Adult Content,thichdibarclub_7258516581821500678,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_0.jpg,[0.08627451 0.03529412 0.14509804 ... 0.03137255 0.11372549 0.17254902]
train,Adult Content,thichdibarclub_7258516581821500678,360,12.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_360.jpg,[0.18431373 0.11764706 0.16862745 ... 0.05882353 0.14901961 0.20784314]
train,Adult Content,thichdibarclub_7258516581821500678,720,24.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_720.jpg,[0.11372549 0.         0.05882353 ... 0.09803922 0.22352941 0.2745098 ]
train,Adult Content,thichdibarclub_7258516581821500678,1080,36.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_1080.jpg,[0.39215686 0.08235294 0.11764706 ... 0.20392157 0.05490196 0.03921569]
train,Adult Content,thichdibarclub_7258516581821500678,1440,48.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_1440.jpg,[0.02352941 0.         0.07058824 ... 0.0745098  0.13333333 0.14509804]
train,Adult Content,thichdibarclub_7258516581821500678,1800,60.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_1800.jpg,[0.07843137 0.06666667 0.0745098  ... 0.00784314 0.07843137 0.10588235]
train,Adult Content,thichdibarclub_7258516581821500678,2160,72.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_2160.jpg,[0.21960784 0.14509804 0.11764706 ... 0.14901961 0.12941176 0.1372549 ]
train,Adult Content,thichdibarclub_7258516581821500678,2520,84.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_2520.jpg,[0.15294118 0.01960784 0.16470588 ... 0.08627451 0.07843137 0.10196078]
train,Adult Content,thichdibarclub_7258516581821500678,2880,96.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_2880.jpg,[0.0745098  0.10980392 0.03137255 ... 0.00784314 0.05490196 0.0627451 ]
train,Adult Content,thichdibarclub_7258516581821500678,3240,108.0,extracted_frames\train\Adult Content\thichdibarclub_7258516581821500678_frame_3240.jpg,[0.15686275 0.15686275 0.25098039 ... 0.19607843 0.38823529 0.44313725]
train,Adult Content,thichdibarclub_7259438068405439749,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_0.jpg,[0.24705882 0.34509804 0.40784314 ... 0.17254902 0.16862745 0.20392157]
train,Adult Content,thichdibarclub_7259438068405439749,350,11.988188976377954,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_350.jpg,[0.21568627 0.34509804 0.38039216 ... 0.20392157 0.23921569 0.2745098 ]
train,Adult Content,thichdibarclub_7259438068405439749,700,23.976377952755907,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_700.jpg,[0.64313725 0.70588235 0.73333333 ... 0.55686275 0.33333333 0.02745098]
train,Adult Content,thichdibarclub_7259438068405439749,1050,35.96456692913386,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_1050.jpg,[0.61568627 0.36078431 0.45882353 ... 0.32156863 0.15294118 0.04705882]
train,Adult Content,thichdibarclub_7259438068405439749,1400,47.952755905511815,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_1400.jpg,[0.38823529 0.34117647 0.3254902  ... 0.64705882 0.53333333 0.52941176]
train,Adult Content,thichdibarclub_7259438068405439749,1750,59.94094488188976,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_1750.jpg,[0.28235294 0.16470588 0.23921569 ... 0.28235294 0.14901961 0.29411765]
train,Adult Content,thichdibarclub_7259438068405439749,2100,71.92913385826772,extracted_frames\train\Adult Content\thichdibarclub_7259438068405439749_frame_2100.jpg,[0.25490196 0.21176471 0.19607843 ... 0.11372549 0.02352941 0.01568627]
train,Adult Content,thichdibarclub_7276978373694409985,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_0.jpg,[0.57647059 0.33333333 0.60784314 ... 0.84313725 0.77647059 0.72941176]
train,Adult Content,thichdibarclub_7276978373694409985,360,12.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_360.jpg,[0.09019608 0.19215686 0.30980392 ... 0.81568627 0.72941176 0.63921569]
train,Adult Content,thichdibarclub_7276978373694409985,720,24.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_720.jpg,[0.50980392 0.25490196 0.4745098  ... 0.7372549  0.41960784 0.3372549 ]
train,Adult Content,thichdibarclub_7276978373694409985,1080,36.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_1080.jpg,[0.21960784 0.21568627 0.25098039 ... 0.34117647 0.32156863 0.30196078]
train,Adult Content,thichdibarclub_7276978373694409985,1440,48.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_1440.jpg,[0.15686275 0.10196078 0.22352941 ... 0.29803922 0.18823529 0.18823529]
train,Adult Content,thichdibarclub_7276978373694409985,1800,60.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_1800.jpg,[0.15686275 0.17647059 0.25882353 ... 0.36470588 0.30196078 0.25098039]
train,Adult Content,thichdibarclub_7276978373694409985,2160,72.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_2160.jpg,[0.01960784 0.16078431 0.74901961 ... 0.76078431 0.74901961 0.41568627]
train,Adult Content,thichdibarclub_7276978373694409985,2520,84.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_2520.jpg,[0.48627451 0.61176471 0.74901961 ... 0.7254902  0.63137255 0.68627451]
train,Adult Content,thichdibarclub_7276978373694409985,2880,96.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_2880.jpg,[0.2627451  0.49411765 0.55686275 ... 0.63529412 0.54901961 0.29411765]
train,Adult Content,thichdibarclub_7276978373694409985,3240,108.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_3240.jpg,[0.12156863 0.15294118 0.21960784 ... 0.4627451  0.38039216 0.39607843]
train,Adult Content,thichdibarclub_7276978373694409985,3600,120.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_3600.jpg,[0.2745098  0.34509804 0.37254902 ... 0.80392157 0.61176471 0.56862745]
train,Adult Content,thichdibarclub_7276978373694409985,3960,132.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_3960.jpg,[0.08235294 0.32156863 0.30588235 ... 0.56862745 0.5254902  0.53333333]
train,Adult Content,thichdibarclub_7276978373694409985,4320,144.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_4320.jpg,[0.20784314 0.19215686 0.16862745 ... 0.89411765 0.86666667 0.87058824]
train,Adult Content,thichdibarclub_7276978373694409985,4680,156.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_4680.jpg,[0.26666667 0.40784314 0.47058824 ... 0.14509804 0.1372549  0.25098039]
train,Adult Content,thichdibarclub_7276978373694409985,5040,168.0,extracted_frames\train\Adult Content\thichdibarclub_7276978373694409985_frame_5040.jpg,[0.34901961 0.34509804 0.71372549 ... 0.57647059 0.38823529 0.61960784]
train,Adult Content,thichdibarclub_7277421621571357954,0,0.0,extracted_frames\train\Adult Content\thichdibarclub_7277421621571357954_frame_0.jpg,[0.72941176 0.1372549  0.30588235 ... 0.80784314 0.6        0.81176471]
train,Adult Content,thichdibarclub_7277421621571357954,288,11.983416726233024,extracted_frames\train\Adult Content\thichdibarclub_7277421621571357954_frame_288.jpg,[0.68627451 0.00392157 0.24705882 ... 0.48627451 0.16470588 0.23921569]
